RUN,TR,CU,FNAM,PDAT,HWAH,w
2278,10,2,ZASP0003,1993303,2604,0.45
2279,10,2,ZASP0003,1994303,0,0.45
2280,10,2,ZASP0003,1995303,3246,0.45
2281,10,2,ZASP0003,1996303,2231,0.45
2282,10,2,ZASP0003,1997303,1966,0.45
2283,10,2,ZASP0003,1998303,2427,0.45
2284,10,2,ZASP0003,1999303,2470,0.45
2285,10,2,ZASP0003,2000303,3338,0.45
2286,10,2,ZASP0003,2001303,2524,0.45
2287,10,2,ZASP0003,2002303,2070,0.45
2288,10,2,ZASP0003,2003303,2714,0.45
2289,10,2,ZASP0003,2004303,2822,0.45
2290,10,2,ZASP0003,2005303,3349,0.45
2291,10,2,ZASP0003,2006303,2262,0.45
2292,10,2,ZASP0003,2007303,2644,0.45
2293,10,2,ZASP0003,2008303,0,0.45
2294,10,2,ZASP0003,2009303,3667,0.45
2295,11,2,ZASP0003,1979318,4152,0.45
2296,11,2,ZASP0003,1980318,3235,0.45
2297,11,2,ZASP0003,1981318,922,0.45
2298,11,2,ZASP0003,1982318,3193,0.45
2299,11,2,ZASP0003,1983318,0,0.45
2300,11,2,ZASP0003,1984318,2705,0.45
2301,11,2,ZASP0003,1985318,3273,0.45
2302,11,2,ZASP0003,1986318,4331,0.45
2303,11,2,ZASP0003,1987318,1483,0.45
2304,11,2,ZASP0003,1988318,2762,0.45
2305,11,2,ZASP0003,1989318,2741,0.45
2306,11,2,ZASP0003,1990318,2484,0.45
2307,11,2,ZASP0003,1991318,2359,0.45
2308,11,2,ZASP0003,1992318,4071,0.45
2309,11,2,ZASP0003,1993318,2600,0.45
2310,11,2,ZASP0003,1994318,0,0.45
2311,11,2,ZASP0003,1995318,3255,0.45
2312,11,2,ZASP0003,1996318,3184,0.45
2313,11,2,ZASP0003,1997318,2757,0.45
2314,11,2,ZASP0003,1998318,3659,0.45
2315,11,2,ZASP0003,1999318,2510,0.45
2316,11,2,ZASP0003,2000318,3392,0.45
2317,11,2,ZASP0003,2001318,2630,0.45
2318,11,2,ZASP0003,2002318,3044,0.45
2319,11,2,ZASP0003,2003318,3113,0.45
2320,11,2,ZASP0003,2004318,3164,0.45
2321,11,2,ZASP0003,2005318,3910,0.45
2322,11,2,ZASP0003,2006318,3657,0.45
2323,11,2,ZASP0003,2007318,3262,0.45
2324,11,2,ZASP0003,2008318,3686,0.45
2325,11,2,ZASP0003,2009318,3668,0.45
2326,12,2,ZASP0003,1979333,5034,0.45
2327,12,2,ZASP0003,1980333,3386,0.45
2328,12,2,ZASP0003,1981333,2921,0.45
2329,12,2,ZASP0003,1982333,4088,0.45
2330,12,2,ZASP0003,1983333,3044,0.45
2331,12,2,ZASP0003,1984333,3659,0.45
2332,12,2,ZASP0003,1985333,4484,0.45
2333,12,2,ZASP0003,1986333,5147,0.45
2334,12,2,ZASP0003,1987333,1961,0.45
2335,12,2,ZASP0003,1988333,3347,0.45
2336,12,2,ZASP0003,1989333,2874,0.45
2337,12,2,ZASP0003,1990333,3766,0.45
2338,12,2,ZASP0003,1991333,2074,0.45
2339,12,2,ZASP0003,1992333,4749,0.45
2340,12,2,ZASP0003,1993333,3376,0.45
2341,12,2,ZASP0003,1994333,2759,0.45
2342,12,2,ZASP0003,1995333,3342,0.45
2343,12,2,ZASP0003,1996333,4297,0.45
2344,12,2,ZASP0003,1997333,3643,0.45
2345,12,2,ZASP0003,1998333,4710,0.45
2346,12,2,ZASP0003,1999333,3733,0.45
2347,12,2,ZASP0003,2000333,3855,0.45
2348,12,2,ZASP0003,2001333,3244,0.45
2349,12,2,ZASP0003,2002333,2613,0.45
2350,12,2,ZASP0003,2003333,4193,0.45
2351,12,2,ZASP0003,2004333,3872,0.45
2352,12,2,ZASP0003,2005333,4713,0.45
2353,12,2,ZASP0003,2006333,4352,0.45
2354,12,2,ZASP0003,2007333,3568,0.45
2355,12,2,ZASP0003,2008333,4097,0.45
2356,12,2,ZASP0003,2009333,4241,0.45
2357,13,2,ZASP0003,1979348,5585,0.45
2358,13,2,ZASP0003,1980348,4434,0.45
2359,13,2,ZASP0003,1981348,3721,0.45
2360,13,2,ZASP0003,1982348,5372,0.45
2361,13,2,ZASP0003,1983348,2984,0.45
2362,13,2,ZASP0003,1984348,4549,0.45
2363,13,2,ZASP0003,1985348,5329,0.45
2364,13,2,ZASP0003,1986348,5689,0.45
2365,13,2,ZASP0003,1987348,2908,0.45
2366,13,2,ZASP0003,1988348,4149,0.45
2367,13,2,ZASP0003,1989348,3788,0.45
2368,13,2,ZASP0003,1990348,5412,0.45
2369,13,2,ZASP0003,1991348,908,0.45
2370,13,2,ZASP0003,1992348,5014,0.45
2371,13,2,ZASP0003,1993348,4613,0.45
2372,13,2,ZASP0003,1994348,2922,0.45
2373,13,2,ZASP0003,1995348,3838,0.45
2374,13,2,ZASP0003,1996348,5073,0.45
2375,13,2,ZASP0003,1997348,5897,0.45
2376,13,2,ZASP0003,1998348,5706,0.45
2377,13,2,ZASP0003,1999348,4637,0.45
2378,13,2,ZASP0003,2000348,4103,0.45
2379,13,2,ZASP0003,2001348,3915,0.45
2380,13,2,ZASP0003,2002348,3614,0.45
2381,13,2,ZASP0003,2003348,5080,0.45
2382,13,2,ZASP0003,2004348,4738,0.45
2383,13,2,ZASP0003,2005348,4807,0.45
2384,13,2,ZASP0003,2006348,5250,0.45
2385,13,2,ZASP0003,2007348,3577,0.45
2386,13,2,ZASP0003,2008348,5437,0.45
2387,13,2,ZASP0003,2009348,5040,0.45
2388,14,2,ZASP0003,1979363,5535,0.45
2389,14,2,ZASP0003,1980363,4934,0.45
2390,14,2,ZASP0003,1981363,4730,0.45
2391,14,2,ZASP0003,1982363,5566,0.45
2392,14,2,ZASP0003,1983363,3718,0.45
2393,14,2,ZASP0003,1984363,5516,0.45
2394,14,2,ZASP0003,1985363,6160,0.45
2395,14,2,ZASP0003,1986363,6214,0.45
2396,14,2,ZASP0003,1987363,3617,0.45
2397,14,2,ZASP0003,1988363,4859,0.45
2398,14,2,ZASP0003,1989363,4324,0.45
2399,14,2,ZASP0003,1990363,6136,0.45
2400,14,2,ZASP0003,1991363,2556,0.45
2401,14,2,ZASP0003,1992363,6397,0.45
2402,14,2,ZASP0003,1993363,5074,0.45
2403,14,2,ZASP0003,1994363,4189,0.45
2404,14,2,ZASP0003,1995363,4809,0.45
2405,14,2,ZASP0003,1996363,5619,0.45
2406,14,2,ZASP0003,1997363,5925,0.45
2407,14,2,ZASP0003,1998363,6424,0.45
2408,14,2,ZASP0003,1999363,5192,0.45
2409,14,2,ZASP0003,2000363,4774,0.45
2410,14,2,ZASP0003,2001363,3367,0.45
2411,14,2,ZASP0003,2002363,4655,0.45
2412,14,2,ZASP0003,2003363,5234,0.45
2413,14,2,ZASP0003,2004363,5413,0.45
2414,14,2,ZASP0003,2005363,5051,0.45
2415,14,2,ZASP0003,2006363,5460,0.45
2416,14,2,ZASP0003,2007363,3353,0.45
2417,14,2,ZASP0003,2008363,5549,0.45
2418,14,2,ZASP0003,2009363,5316,0.45
2419,15,2,ZASP0003,1980013,6717,0.45
2420,15,2,ZASP0003,1981013,6439,0.45
2421,15,2,ZASP0003,1982013,4260,0.45
2422,15,2,ZASP0003,1983013,2916,0.45
2423,15,2,ZASP0003,1984013,4766,0.45
2424,15,2,ZASP0003,1985013,5915,0.45
2425,15,2,ZASP0003,1986013,5988,0.45
2426,15,2,ZASP0003,1987013,5948,0.45
2427,15,2,ZASP0003,1988013,4373,0.45
2428,15,2,ZASP0003,1989013,4841,0.45
2429,15,2,ZASP0003,1990013,4492,0.45
2430,15,2,ZASP0003,1991013,6819,0.45
2431,15,2,ZASP0003,1992013,2428,0.45
2432,15,2,ZASP0003,1993013,6662,0.45
2433,15,2,ZASP0003,1994013,5053,0.45
2434,15,2,ZASP0003,1995013,3415,0.45
2435,15,2,ZASP0003,1996013,5495,0.45
2436,15,2,ZASP0003,1997013,5862,0.45
2437,15,2,ZASP0003,1998013,5378,0.45
2438,15,2,ZASP0003,1999013,6425,0.45
2439,15,2,ZASP0003,2000013,5420,0.45
2440,15,2,ZASP0003,2001013,5579,0.45
2441,15,2,ZASP0003,2002013,1712,0.45
2442,15,2,ZASP0003,2003013,5994,0.45
2443,15,2,ZASP0003,2004013,5915,0.45
2444,15,2,ZASP0003,2005013,6429,0.45
2445,15,2,ZASP0003,2006013,6853,0.45
2446,15,2,ZASP0003,2007013,5768,0.45
2447,15,2,ZASP0003,2008013,3907,0.45
2448,15,2,ZASP0003,2009013,5566,0.45
2449,15,2,ZASP0003,2010013,5605,0.45
2450,16,2,ZASP0003,1980028,7725,0.45
2451,16,2,ZASP0003,1981028,6870,0.45
2452,16,2,ZASP0003,1982028,3417,0.45
2453,16,2,ZASP0003,1983028,3494,0.45
2454,16,2,ZASP0003,1984028,5184,0.45
2455,16,2,ZASP0003,1985028,6879,0.45
2456,16,2,ZASP0003,1986028,6813,0.45
2457,16,2,ZASP0003,1987028,6075,0.45
2458,16,2,ZASP0003,1988028,5257,0.45
2459,16,2,ZASP0003,1989028,4567,0.45
2460,16,2,ZASP0003,1990028,4597,0.45
2461,16,2,ZASP0003,1991028,6958,0.45
2462,16,2,ZASP0003,1992028,3053,0.45
2463,16,2,ZASP0003,1993028,6921,0.45
2464,16,2,ZASP0003,1994028,4649,0.45
2465,16,2,ZASP0003,1995028,1273,0.45
2466,16,2,ZASP0003,1996028,6373,0.45
2467,16,2,ZASP0003,1997028,6001,0.45
2468,16,2,ZASP0003,1998028,5108,0.45
2469,16,2,ZASP0003,1999028,7946,0.45
2470,16,2,ZASP0003,2000028,7061,0.45
2471,16,2,ZASP0003,2001028,6521,0.45
2472,16,2,ZASP0003,2002028,1796,0.45
2473,16,2,ZASP0003,2003028,6859,0.45
2474,16,2,ZASP0003,2004028,6597,0.45
2475,16,2,ZASP0003,2005028,6066,0.45
2476,16,2,ZASP0003,2006028,7746,0.45
2477,16,2,ZASP0003,2007028,6374,0.45
2478,16,2,ZASP0003,2008028,5157,0.45
2479,16,2,ZASP0003,2009028,7044,0.45
2480,16,2,ZASP0003,2010028,6787,0.45
2481,17,3,ZASP0003,1979288,3399,0.45
2482,17,3,ZASP0003,1980288,0,0.45
2483,17,3,ZASP0003,1981288,0,0.45
2484,17,3,ZASP0003,1982288,2221,0.45
2485,17,3,ZASP0003,1983288,0,0.45
2486,17,3,ZASP0003,1984288,0,0.45
2487,17,3,ZASP0003,1985288,1952,0.45
2488,17,3,ZASP0003,1986288,2906,0.45
2489,17,3,ZASP0003,1987288,0,0.45
2490,17,3,ZASP0003,1988288,0,0.45
2491,17,3,ZASP0003,1989288,0,0.45
2492,17,3,ZASP0003,1990288,3283,0.45
2493,17,3,ZASP0003,1991288,2624,0.45
2494,17,3,ZASP0003,1992288,3731,0.45
2495,17,3,ZASP0003,1993288,0,0.45
2496,17,3,ZASP0003,1994288,0,0.45
2497,17,3,ZASP0003,1995288,0,0.45
2498,17,3,ZASP0003,1996288,2392,0.45
2499,17,3,ZASP0003,1997288,2285,0.45
2500,17,3,ZASP0003,1998288,3285,0.45
2501,17,3,ZASP0003,1999288,0,0.45
2502,17,3,ZASP0003,2000288,0,0.45
2503,17,3,ZASP0003,2001288,0,0.45
2504,17,3,ZASP0003,2002288,357,0.45
2505,17,3,ZASP0003,2003288,804,0.45
2506,17,3,ZASP0003,2004288,0,0.45
2507,17,3,ZASP0003,2005288,4766,0.45
2508,17,3,ZASP0003,2006288,2803,0.45
2509,17,3,ZASP0003,2007288,3822,0.45
2510,17,3,ZASP0003,2008288,0,0.45
2511,17,3,ZASP0003,2009288,0,0.45
2512,18,3,ZASP0003,1979303,4658,0.45
2513,18,3,ZASP0003,1980303,0,0.45
2514,18,3,ZASP0003,1981303,1329,0.45
2515,18,3,ZASP0003,1982303,2692,0.45
2516,18,3,ZASP0003,1983303,0,0.45
2517,18,3,ZASP0003,1984303,2950,0.45
2518,18,3,ZASP0003,1985303,1962,0.45
2519,18,3,ZASP0003,1986303,3884,0.45
2520,18,3,ZASP0003,1987303,2971,0.45
2521,18,3,ZASP0003,1988303,3696,0.45
2522,18,3,ZASP0003,1989303,0,0.45
2523,18,3,ZASP0003,1990303,3288,0.45
2524,18,3,ZASP0003,1991303,2981,0.45
2525,18,3,ZASP0003,1992303,3729,0.45
2526,18,3,ZASP0003,1993303,3918,0.45
2527,18,3,ZASP0003,1994303,0,0.45
2528,18,3,ZASP0003,1995303,1978,0.45
2529,18,3,ZASP0003,1996303,2396,0.45
2530,18,3,ZASP0003,1997303,2298,0.45
2531,18,3,ZASP0003,1998303,3287,0.45
2532,18,3,ZASP0003,1999303,3295,0.45
2533,18,3,ZASP0003,2000303,4125,0.45
2534,18,3,ZASP0003,2001303,2997,0.45
2535,18,3,ZASP0003,2002303,847,0.45
2536,18,3,ZASP0003,2003303,2298,0.45
2537,18,3,ZASP0003,2004303,2940,0.45
2538,18,3,ZASP0003,2005303,4762,0.45
2539,18,3,ZASP0003,2006303,2806,0.45
2540,18,3,ZASP0003,2007303,3824,0.45
2541,18,3,ZASP0003,2008303,0,0.45
2542,18,3,ZASP0003,2009303,4250,0.45
2543,19,3,ZASP0003,1979318,5541,0.45
2544,19,3,ZASP0003,1980318,4800,0.45
2545,19,3,ZASP0003,1981318,1388,0.45
2546,19,3,ZASP0003,1982318,4746,0.45
2547,19,3,ZASP0003,1983318,0,0.45
2548,19,3,ZASP0003,1984318,3067,0.45
2549,19,3,ZASP0003,1985318,3938,0.45
2550,19,3,ZASP0003,1986318,5268,0.45
2551,19,3,ZASP0003,1987318,2977,0.45
2552,19,3,ZASP0003,1988318,3829,0.45
2553,19,3,ZASP0003,1989318,3651,0.45
2554,19,3,ZASP0003,1990318,2703,0.45
2555,19,3,ZASP0003,1991318,5090,0.45
2556,19,3,ZASP0003,1992318,4849,0.45
2557,19,3,ZASP0003,1993318,3904,0.45
2558,19,3,ZASP0003,1994318,0,0.45
2559,19,3,ZASP0003,1995318,1977,0.45
2560,19,3,ZASP0003,1996318,4357,0.45
2561,19,3,ZASP0003,1997318,4593,0.45
2562,19,3,ZASP0003,1998318,4742,0.45
2563,19,3,ZASP0003,1999318,3892,0.45
2564,19,3,ZASP0003,2000318,4567,0.45
2565,19,3,ZASP0003,2001318,3217,0.45
2566,19,3,ZASP0003,2002318,1485,0.45
2567,19,3,ZASP0003,2003318,4497,0.45
2568,19,3,ZASP0003,2004318,3984,0.45
2569,19,3,ZASP0003,2005318,4846,0.45
2570,19,3,ZASP0003,2006318,4925,0.45
2571,19,3,ZASP0003,2007318,4870,0.45
2572,19,3,ZASP0003,2008318,4975,0.45
2573,19,3,ZASP0003,2009318,4254,0.45
2574,20,3,ZASP0003,1979333,5822,0.45
2575,20,3,ZASP0003,1980333,5082,0.45
2576,20,3,ZASP0003,1981333,2871,0.45
2577,20,3,ZASP0003,1982333,5499,0.45
2578,20,3,ZASP0003,1983333,3910,0.45
2579,20,3,ZASP0003,1984333,4820,0.45
2580,20,3,ZASP0003,1985333,5218,0.45
2581,20,3,ZASP0003,1986333,5922,0.45
2582,20,3,ZASP0003,1987333,1889,0.45
2583,20,3,ZASP0003,1988333,4661,0.45
2584,20,3,ZASP0003,1989333,3846,0.45
2585,20,3,ZASP0003,1990333,5089,0.45
2586,20,3,ZASP0003,1991333,4674,0.45
2587,20,3,ZASP0003,1992333,5361,0.45
2588,20,3,ZASP0003,1993333,5127,0.45
2589,20,3,ZASP0003,1994333,3386,0.45
2590,20,3,ZASP0003,1995333,4019,0.45
2591,20,3,ZASP0003,1996333,5263,0.45
2592,20,3,ZASP0003,1997333,5030,0.45
2593,20,3,ZASP0003,1998333,5459,0.45
2594,20,3,ZASP0003,1999333,4867,0.45
2595,20,3,ZASP0003,2000333,4762,0.45
2596,20,3,ZASP0003,2001333,5225,0.45
2597,20,3,ZASP0003,2002333,4013,0.45
2598,20,3,ZASP0003,2003333,5427,0.45
2599,20,3,ZASP0003,2004333,5209,0.45
2600,20,3,ZASP0003,2005333,4931,0.45
2601,20,3,ZASP0003,2006333,5286,0.45
2602,20,3,ZASP0003,2007333,4777,0.45
2603,20,3,ZASP0003,2008333,5279,0.45
2604,20,3,ZASP0003,2009333,5211,0.45
2605,21,3,ZASP0003,1979348,5724,0.45
2606,21,3,ZASP0003,1980348,5241,0.45
2607,21,3,ZASP0003,1981348,5185,0.45
2608,21,3,ZASP0003,1982348,5504,0.45
2609,21,3,ZASP0003,1983348,3907,0.45
2610,21,3,ZASP0003,1984348,5033,0.45
2611,21,3,ZASP0003,1985348,5542,0.45
2612,21,3,ZASP0003,1986348,6221,0.45
2613,21,3,ZASP0003,1987348,3115,0.45
2614,21,3,ZASP0003,1988348,4994,0.45
2615,21,3,ZASP0003,1989348,4992,0.45
2616,21,3,ZASP0003,1990348,5339,0.45
2617,21,3,ZASP0003,1991348,4194,0.45
2618,21,3,ZASP0003,1992348,5699,0.45
2619,21,3,ZASP0003,1993348,5542,0.45
2620,21,3,ZASP0003,1994348,3965,0.45
2621,21,3,ZASP0003,1995348,5010,0.45
2622,21,3,ZASP0003,1996348,5216,0.45
2623,21,3,ZASP0003,1997348,4646,0.45
2624,21,3,ZASP0003,1998348,5219,0.45
2625,21,3,ZASP0003,1999348,5046,0.45
2626,21,3,ZASP0003,2000348,5045,0.45
2627,21,3,ZASP0003,2001348,5239,0.45
2628,21,3,ZASP0003,2002348,4599,0.45
2629,21,3,ZASP0003,2003348,5022,0.45
2630,21,3,ZASP0003,2004348,5314,0.45
2631,21,3,ZASP0003,2005348,4989,0.45
2632,21,3,ZASP0003,2006348,5988,0.45
2633,21,3,ZASP0003,2007348,4438,0.45
2634,21,3,ZASP0003,2008348,5473,0.45
2635,21,3,ZASP0003,2009348,5226,0.45
2636,22,3,ZASP0003,1979363,6180,0.45
2637,22,3,ZASP0003,1980363,5621,0.45
2638,22,3,ZASP0003,1981363,5633,0.45
2639,22,3,ZASP0003,1982363,5861,0.45
2640,22,3,ZASP0003,1983363,5246,0.45
2641,22,3,ZASP0003,1984363,5461,0.45
2642,22,3,ZASP0003,1985363,5492,0.45
2643,22,3,ZASP0003,1986363,6313,0.45
2644,22,3,ZASP0003,1987363,4601,0.45
2645,22,3,ZASP0003,1988363,4833,0.45
2646,22,3,ZASP0003,1989363,5269,0.45
2647,22,3,ZASP0003,1990363,5608,0.45
2648,22,3,ZASP0003,1991363,3483,0.45
2649,22,3,ZASP0003,1992363,5823,0.45
2650,22,3,ZASP0003,1993363,5966,0.45
2651,22,3,ZASP0003,1994363,5364,0.45
2652,22,3,ZASP0003,1995363,5343,0.45
2653,22,3,ZASP0003,1996363,5521,0.45
2654,22,3,ZASP0003,1997363,5858,0.45
2655,22,3,ZASP0003,1998363,5724,0.45
2656,22,3,ZASP0003,1999363,4891,0.45
2657,22,3,ZASP0003,2000363,5150,0.45
2658,22,3,ZASP0003,2001363,5322,0.45
2659,22,3,ZASP0003,2002363,4889,0.45
2660,22,3,ZASP0003,2003363,5402,0.45
2661,22,3,ZASP0003,2004363,5983,0.45
2662,22,3,ZASP0003,2005363,5256,0.45
2663,22,3,ZASP0003,2006363,6075,0.45
2664,22,3,ZASP0003,2007363,4461,0.45
2665,22,3,ZASP0003,2008363,6001,0.45
2666,22,3,ZASP0003,2009363,5601,0.45
2667,23,3,ZASP0003,1980013,6470,0.45
2668,23,3,ZASP0003,1981013,6026,0.45
2669,23,3,ZASP0003,1982013,5750,0.45
2670,23,3,ZASP0003,1983013,5886,0.45
2671,23,3,ZASP0003,1984013,5520,0.45
2672,23,3,ZASP0003,1985013,5868,0.45
2673,23,3,ZASP0003,1986013,5626,0.45
2674,23,3,ZASP0003,1987013,6275,0.45
2675,23,3,ZASP0003,1988013,5323,0.45
2676,23,3,ZASP0003,1989013,4917,0.45
2677,23,3,ZASP0003,1990013,5250,0.45
2678,23,3,ZASP0003,1991013,5952,0.45
2679,23,3,ZASP0003,1992013,4019,0.45
2680,23,3,ZASP0003,1993013,6210,0.45
2681,23,3,ZASP0003,1994013,5945,0.45
2682,23,3,ZASP0003,1995013,5169,0.45
2683,23,3,ZASP0003,1996013,5658,0.45
2684,23,3,ZASP0003,1997013,5542,0.45
2685,23,3,ZASP0003,1998013,5689,0.45
2686,23,3,ZASP0003,1999013,6231,0.45
2687,23,3,ZASP0003,2000013,5301,0.45
2688,23,3,ZASP0003,2001013,5423,0.45
2689,23,3,ZASP0003,2002013,4957,0.45
2690,23,3,ZASP0003,2003013,5442,0.45
2691,23,3,ZASP0003,2004013,5402,0.45
2692,23,3,ZASP0003,2005013,5349,0.45
2693,23,3,ZASP0003,2006013,5364,0.45
2694,23,3,ZASP0003,2007013,5779,0.45
2695,23,3,ZASP0003,2008013,5181,0.45
2696,23,3,ZASP0003,2009013,6262,0.45
2697,23,3,ZASP0003,2010013,5759,0.45
2698,24,3,ZASP0003,1980028,6640,0.45
2699,24,3,ZASP0003,1981028,6286,0.45
2700,24,3,ZASP0003,1982028,5559,0.45
2701,24,3,ZASP0003,1983028,6185,0.45
2702,24,3,ZASP0003,1984028,5665,0.45
2703,24,3,ZASP0003,1985028,5747,0.45
2704,24,3,ZASP0003,1986028,5838,0.45
2705,24,3,ZASP0003,1987028,6713,0.45
2706,24,3,ZASP0003,1988028,5252,0.45
2707,24,3,ZASP0003,1989028,5051,0.45
2708,24,3,ZASP0003,1990028,5285,0.45
2709,24,3,ZASP0003,1991028,6319,0.45
2710,24,3,ZASP0003,1992028,5290,0.45
2711,24,3,ZASP0003,1993028,6402,0.45
2712,24,3,ZASP0003,1994028,5525,0.45
2713,24,3,ZASP0003,1995028,5164,0.45
2714,24,3,ZASP0003,1996028,5981,0.45
2715,24,3,ZASP0003,1997028,5863,0.45
2716,24,3,ZASP0003,1998028,6099,0.45
2717,24,3,ZASP0003,1999028,6376,0.45
2718,24,3,ZASP0003,2000028,5922,0.45
2719,24,3,ZASP0003,2001028,5797,0.45
2720,24,3,ZASP0003,2002028,5094,0.45
2721,24,3,ZASP0003,2003028,5876,0.45
2722,24,3,ZASP0003,2004028,5684,0.45
2723,24,3,ZASP0003,2005028,6499,0.45
2724,24,3,ZASP0003,2006028,6065,0.45
2725,24,3,ZASP0003,2007028,5921,0.45
2726,24,3,ZASP0003,2008028,6055,0.45
2727,24,3,ZASP0003,2009028,6402,0.45
2728,24,3,ZASP0003,2010028,5799,0.45
2729,25,4,ZASP0003,1979288,3600,0.45
2730,25,4,ZASP0003,1980288,0,0.45
2731,25,4,ZASP0003,1981288,0,0.45
2732,25,4,ZASP0003,1982288,2516,0.45
2733,25,4,ZASP0003,1983288,0,0.45
2734,25,4,ZASP0003,1984288,0,0.45
2735,25,4,ZASP0003,1985288,2630,0.45
2736,25,4,ZASP0003,1986288,3163,0.45
2737,25,4,ZASP0003,1987288,0,0.45
2738,25,4,ZASP0003,1988288,0,0.45
2739,25,4,ZASP0003,1989288,0,0.45
2740,25,4,ZASP0003,1990288,2848,0.45
2741,25,4,ZASP0003,1991288,3332,0.45
2742,25,4,ZASP0003,1992288,4792,0.45
2743,25,4,ZASP0003,1993288,0,0.45
2744,25,4,ZASP0003,1994288,0,0.45
2745,25,4,ZASP0003,1995288,0,0.45
2746,25,4,ZASP0003,1996288,3600,0.45
2747,25,4,ZASP0003,1997288,2640,0.45
2748,25,4,ZASP0003,1998288,3933,0.45
2749,25,4,ZASP0003,1999288,0,0.45
2750,25,4,ZASP0003,2000288,0,0.45
2751,25,4,ZASP0003,2001288,0,0.45
2752,25,4,ZASP0003,2002288,828,0.45
2753,25,4,ZASP0003,2003288,1911,0.45
2754,25,4,ZASP0003,2004288,0,0.45
2755,25,4,ZASP0003,2005288,5280,0.45
2756,25,4,ZASP0003,2006288,3646,0.45
2757,25,4,ZASP0003,2007288,4294,0.45
2758,25,4,ZASP0003,2008288,0,0.45
2759,25,4,ZASP0003,2009288,0,0.45
2760,26,4,ZASP0003,1979303,4926,0.45
2761,26,4,ZASP0003,1980303,0,0.45
2762,26,4,ZASP0003,1981303,1222,0.45
2763,26,4,ZASP0003,1982303,2713,0.45
2764,26,4,ZASP0003,1983303,0,0.45
2765,26,4,ZASP0003,1984303,4175,0.45
2766,26,4,ZASP0003,1985303,2638,0.45
2767,26,4,ZASP0003,1986303,4279,0.45
2768,26,4,ZASP0003,1987303,2136,0.45
2769,26,4,ZASP0003,1988303,4250,0.45
2770,26,4,ZASP0003,1989303,0,0.45
2771,26,4,ZASP0003,1990303,2849,0.45
2772,26,4,ZASP0003,1991303,3485,0.45
2773,26,4,ZASP0003,1992303,4792,0.45
2774,26,4,ZASP0003,1993303,3933,0.45
2775,26,4,ZASP0003,1994303,0,0.45
2776,26,4,ZASP0003,1995303,4382,0.45
2777,26,4,ZASP0003,1996303,3604,0.45
2778,26,4,ZASP0003,1997303,2642,0.45
2779,26,4,ZASP0003,1998303,3929,0.45
2780,26,4,ZASP0003,1999303,3784,0.45
2781,26,4,ZASP0003,2000303,4645,0.45
2782,26,4,ZASP0003,2001303,3772,0.45
2783,26,4,ZASP0003,2002303,3085,0.45
2784,26,4,ZASP0003,2003303,4129,0.45
2785,26,4,ZASP0003,2004303,4237,0.45
2786,26,4,ZASP0003,2005303,5213,0.45
2787,26,4,ZASP0003,2006303,3644,0.45
2788,26,4,ZASP0003,2007303,4295,0.45
2789,26,4,ZASP0003,2008303,0,0.45
2790,26,4,ZASP0003,2009303,5275,0.45
2791,27,4,ZASP0003,1979318,5739,0.45
2792,27,4,ZASP0003,1980318,5011,0.45
2793,27,4,ZASP0003,1981318,1283,0.45
2794,27,4,ZASP0003,1982318,4580,0.45
2795,27,4,ZASP0003,1983318,0,0.45
2796,27,4,ZASP0003,1984318,4407,0.45
2797,27,4,ZASP0003,1985318,5074,0.45
2798,27,4,ZASP0003,1986318,6217,0.45
2799,27,4,ZASP0003,1987318,2145,0.45
2800,27,4,ZASP0003,1988318,4338,0.45
2801,27,4,ZASP0003,1989318,4449,0.45
2802,27,4,ZASP0003,1990318,3975,0.45
2803,27,4,ZASP0003,1991318,3071,0.45
2804,27,4,ZASP0003,1992318,5720,0.45
2805,27,4,ZASP0003,1993318,3929,0.45
2806,27,4,ZASP0003,1994318,0,0.45
2807,27,4,ZASP0003,1995318,4392,0.45
2808,27,4,ZASP0003,1996318,5225,0.45
2809,27,4,ZASP0003,1997318,4521,0.45
2810,27,4,ZASP0003,1998318,5801,0.45
2811,27,4,ZASP0003,1999318,3979,0.45
2812,27,4,ZASP0003,2000318,4819,0.45
2813,27,4,ZASP0003,2001318,3811,0.45
2814,27,4,ZASP0003,2002318,4424,0.45
2815,27,4,ZASP0003,2003318,5112,0.45
2816,27,4,ZASP0003,2004318,5019,0.45
2817,27,4,ZASP0003,2005318,5926,0.45
2818,27,4,ZASP0003,2006318,5691,0.45
2819,27,4,ZASP0003,2007318,5362,0.45
2820,27,4,ZASP0003,2008318,5881,0.45
2821,27,4,ZASP0003,2009318,5277,0.45
2822,28,4,ZASP0003,1979333,6646,0.45
2823,28,4,ZASP0003,1980333,5516,0.45
2824,28,4,ZASP0003,1981333,4459,0.45
2825,28,4,ZASP0003,1982333,6055,0.45
2826,28,4,ZASP0003,1983333,4020,0.45
2827,28,4,ZASP0003,1984333,5614,0.45
2828,28,4,ZASP0003,1985333,5973,0.45
2829,28,4,ZASP0003,1986333,7021,0.45
2830,28,4,ZASP0003,1987333,3023,0.45
2831,28,4,ZASP0003,1988333,5481,0.45
2832,28,4,ZASP0003,1989333,4723,0.45
2833,28,4,ZASP0003,1990333,5770,0.45
2834,28,4,ZASP0003,1991333,2576,0.45
2835,28,4,ZASP0003,1992333,6295,0.45
2836,28,4,ZASP0003,1993333,5244,0.45
2837,28,4,ZASP0003,1994333,4268,0.45
2838,28,4,ZASP0003,1995333,5220,0.45
